account_id,customer_id,institution_id,account_number,account_type,account_status,account_open_date,available_balance
ACC004488,CUS008689,INS000003,3114906046793236,Savings,Active,2023-11-09,8653.34
ACC004489,CUS000750,INS000003,7053610515134907,Savings,Active,2025-01-25,69592.21
ACC004490,CUS004103,INS000002,2825514690615339,Savings,Active,2025-09-11,104456.6
ACC004491,CUS006102,INS000003,9613317253397190,Savings,Active,2018-08-12,16567.3
ACC004492,CUS001047,INS000004,2233348460060300,Savings,Inactive,2023-11-11,33125.4
ACC004493,CUS001980,INS000003,8638649992792428,Savings,Active,2024-07-16,57759.8
ACC004494,CUS006234,INS000001,9818560918944206,Savings,Active,2026-07-29,60566.94
ACC004495,CUS003602,INS000005,9256529193056751,Savings,Active,2019-10-29,69396.11
ACC004496,CUS006005,INS000002,4726789044220976,Savings,Active,2020-12-05,5027.15
ACC004497,CUS004800,INS000001,8848190331718035,Savings,Closed,2023-12-20,43376.56
ACC004498,CUS004238,INS000001,1645465339916037,Salary,Active,2024-12-11,101933.73
ACC004499,CUS001049,INS000003,3102511735377712,Current,Closed,2022-03-19,39669.39
ACC004500,CUS000762,INS000003,4920855545950418,Savings,Active,2019-08-30,103086.64
ACC004501,CUS002736,INS000003,1075438709837832,Savings,Inactive,2026-03-10,21887.38
ACC004502,CUS003623,INS000005,1980093738033837,Savings,Active,2025-12-23,32268.23
ACC004503,CUS001402,INS000005,1327903322530491,Savings,Active,2020-03-28,21264.18
ACC004504,CUS007380,INS000005,0089145823086064,Savings,Closed,2024-11-20,37660.28
ACC004505,CUS009349,INS000005,2772594721412702,Salary,Active,2022-04-02,48755.03
ACC004506,CUS007793,INS000002,2957286559027671,Savings,Active,2025-07-17,6742.16
ACC004507,CUS003149,INS000002,6858084891728645,Salary,Active,2026-01-05,23728.05
ACC004508,CUS004622,INS000001,5188143133282911,Savings,Active,2024-10-22,22645.3
ACC004509,CUS003007,INS000004,7107305554139817,Savings,Active,2023-08-12,12784.92
ACC004510,CUS008758,INS000001,1464213974245888,Savings,Active,2023-07-24,30339.92
ACC004511,CUS001789,INS000005,2270734332722203,Savings,Active,2021-08-06,9158.67
ACC004512,CUS006829,INS000004,9087672544917922,Current,Active,2019-09-14,9092.29
ACC004513,CUS007666,INS000002,8035145862475740,Savings,Active,2022-11-05,11581.85
ACC004514,CUS000946,INS000003,9616862775643468,Savings,Active,2023-07-14,6365.85
ACC004515,CUS002043,INS000005,2072510434684568,Savings,Active,2018-10-31,10807.69
ACC004516,CUS007849,INS000002,6004274998613370,Savings,Active,2024-12-13,135710.48
ACC004517,CUS008700,INS000005,8804045067363242,Current,Active,2023-02-01,7245.47
ACC004518,CUS004226,INS000001,0366714820165762,Current,Active,2023-03-22,8927.92
ACC004519,CUS005192,INS000004,8577738134164271,Current,Active,2026-05-30,25076.32
ACC004520,CUS004749,INS000004,6571932844382785,Salary,Active,2026-01-29,7699.75
ACC004521,CUS007679,INS000003,9683174827681014,Savings,Active,2024-07-17,8935.96
ACC004522,CUS005246,INS000003,9820225078956518,Savings,Active,2020-10-07,6548.25
ACC004523,CUS005883,INS000005,5166342554394170,Savings,Inactive,2022-07-06,22355.57
ACC004524,CUS009721,INS000004,5287301468212432,Savings,Active,2023-07-14,17436.68
ACC004525,CUS004610,INS000001,0931738802227869,Current,Inactive,2023-10-19,34481.91
ACC004526,CUS006623,INS000005,2292300319102654,Savings,Active,2018-08-27,27062.75
ACC004527,CUS001034,INS000003,2146761647295393,Savings,Active,2023-01-27,70248.43
ACC004528,CUS004567,INS000004,8426400887917420,Salary,Closed,2023-02-09,12930.99
ACC004529,CUS007542,INS000002,7525636380310621,Savings,Active,2024-07-16,6844.26
ACC004530,CUS008928,INS000005,3099662290634701,Savings,Active,2018-09-05,9398.23
ACC004531,CUS007233,INS000005,3635277642649390,Savings,Closed,2019-05-17,134169.8
ACC004532,CUS002157,INS000005,7132975335736105,Salary,Active,2018-12-29,2986.85
ACC004533,CUS007427,INS000005,0844068443510868,Savings,Active,2020-01-19,66973.23
ACC004534,CUS006767,INS000003,3858512990650015,Salary,Active,2019-10-08,66498.01
ACC004535,CUS006558,INS000004,9589288660956259,Savings,Active,2024-03-26,28725.7
ACC004536,CUS004124,INS000005,8349956663724380,Savings,Active,2019-03-13,8862.72
ACC004537,CUS002611,INS000005,5803766507834348,Savings,Active,2023-09-10,37235.42
ACC004538,CUS003709,INS000002,3834830371258454,Savings,Active,2022-05-16,9652.98
ACC004539,CUS002920,INS000003,3137420282810884,Current,Active,2026-03-28,13526.11
ACC004540,CUS000158,INS000005,3832132131910752,Savings,Active,2025-09-17,27577.15
ACC004541,CUS003438,INS000004,7896288478158968,Salary,Active,2024-07-29,13302.99
ACC004542,CUS006597,INS000004,5942172608213591,Current,Active,2023-05-22,7342.6
ACC004543,CUS004718,INS000004,2923107846695617,Savings,Inactive,2020-03-27,18124.97
ACC004544,CUS004919,INS000003,1823273882797413,Savings,Active,2018-08-13,36305.67
ACC004545,CUS000639,INS000004,9731770675614904,Savings,Active,2018-11-04,69185.73
ACC004546,CUS002640,INS000005,8584521129443540,Salary,Active,2019-04-23,42801.45
ACC004547,CUS000052,INS000004,0621748819096076,Savings,Active,2018-09-14,103646.61
ACC004548,CUS004913,INS000005,0456501638573196,Savings,Active,2023-11-09,28257.47
ACC004549,CUS001472,INS000002,8470814508237838,Savings,Active,2025-05-28,18342.1
ACC004550,CUS007984,INS000001,5263532565899317,Savings,Active,2020-04-29,130424.96
ACC004551,CUS000330,INS000002,3090191346800369,Savings,Active,2019-07-08,15077.24
ACC004552,CUS008977,INS000003,1554260267615181,Current,Inactive,2023-04-09,52831.61
ACC004553,CUS008488,INS000004,9331043474659131,Savings,Active,2023-09-06,77386.1
ACC004554,CUS000346,INS000002,6381288614980924,Savings,Active,2025-03-10,2097.75
ACC004555,CUS002202,INS000003,8985457499894738,Savings,Active,2026-01-11,23053.17
ACC004556,CUS007314,INS000002,8025444086991977,Current,Active,2026-07-16,7343.77
ACC004557,CUS001506,INS000004,5556779420490909,Savings,Active,2024-06-11,6921.78
ACC004558,CUS003875,INS000004,5944440565551971,Savings,Active,2020-04-10,9540.47
ACC004559,CUS003448,INS000004,7182313007815277,Savings,Active,2022-03-22,3610.1
ACC004560,CUS008760,INS000001,8702268540277234,Savings,Closed,2021-08-16,49785.97
ACC004561,CUS003957,INS000002,8902621819892407,Savings,Active,2025-09-20,16758.52
ACC004562,CUS008222,INS000003,7865386364589549,Salary,Active,2022-03-18,64825.95
ACC004563,CUS006642,INS000005,6716089064724221,Savings,Active,2026-05-22,29249.38
ACC004564,CUS003659,INS000005,3155090230750491,Current,Active,2019-01-14,20927.6
ACC004565,CUS002542,INS000003,6842604089975336,Salary,Active,2019-12-26,9298.96
ACC004566,CUS006884,INS000004,5989643224901793,Savings,Active,2026-04-01,15201.73
ACC004567,CUS003210,INS000001,6354704080639282,Savings,Active,2019-09-22,33029.5
ACC004568,CUS000694,INS000001,3826646212999445,Salary,Active,2024-02-16,16480.39
ACC004569,CUS003874,INS000002,0784902965917612,Savings,Active,2022-05-21,12056.83
ACC004570,CUS005311,INS000005,1430028306686238,Savings,Inactive,2024-03-25,21868.79
ACC004571,CUS004767,INS000005,1277584308824141,Savings,Closed,2024-06-27,71153.21
ACC004572,CUS001504,INS000003,3699879045464373,Savings,Active,2022-04-04,25956.37
ACC004573,CUS000178,INS000001,8167474276855146,Savings,Active,2025-08-08,64353.51
ACC004574,CUS009937,INS000003,1244658086821613,Savings,Active,2023-04-08,2508.19
ACC004575,CUS000994,INS000002,5264259154339748,Savings,Active,2021-05-03,24829.29
ACC004576,CUS004899,INS000005,0877006918434517,Savings,Active,2024-12-11,19422.82
ACC004577,CUS003047,INS000001,9296877291884437,Current,Inactive,2023-11-30,8747.73
ACC004578,CUS005858,INS000002,6627728640932234,Savings,Active,2019-01-14,26253.61
ACC004579,CUS005346,INS000003,9268132241188324,Salary,Active,2022-04-16,49650.27
ACC004580,CUS006051,INS000005,5265628408876474,Savings,Active,2022-03-11,24073.69
ACC004581,CUS008727,INS000001,9465959300698588,Current,Active,2024-01-18,6352.79
ACC004582,CUS008189,INS000001,7138111844923365,Savings,Active,2020-07-24,34994.15
ACC004583,CUS003030,INS000005,5081534130167250,Savings,Inactive,2026-05-09,70183.3
ACC004584,CUS000735,INS000001,7393183651562387,Current,Active,2024-12-18,25674.94
ACC004585,CUS005469,INS000001,0703369224947286,Savings,Active,2019-12-16,20757.82
ACC004586,CUS007443,INS000005,5018850535452553,Salary,Active,2023-09-05,11181.82
ACC004587,CUS000950,INS000001,6228093751410587,Current,Active,2022-09-06,32258.42
ACC004588,CUS008740,INS000005,2542907433892656,Savings,Inactive,2025-07-02,15308.03
ACC004589,CUS000312,INS000003,2319399201504121,Current,Active,2020-08-05,905469.9
ACC004590,CUS009161,INS000002,5068498214951294,Savings,Active,2025-06-29,68290.04
ACC004591,CUS005952,INS000002,2266919862640592,Savings,Inactive,2025-06-01,28532.99
ACC004592,CUS002275,INS000001,8265509348827184,Savings,Active,2024-07-05,35471.06
ACC004593,CUS001083,INS000002,6707272974401216,Salary,Active,2020-05-06,19175.36
ACC004594,CUS005217,INS000002,1060655898840694,Savings,Active,2019-08-12,35133.38
ACC004595,CUS000721,INS000003,2218134105970881,Current,Active,2026-03-13,39951.47
ACC004596,CUS004345,INS000003,2362452761065087,Savings,Inactive,2023-06-09,9993.2
ACC004597,CUS008013,INS000003,2800883993447299,Current,Active,2023-08-22,17189.66
ACC004598,CUS002309,INS000004,9233536438610322,Current,Active,2021-05-07,30357.68
ACC004599,CUS001427,INS000004,5648368437164061,Savings,Active,2023-06-16,33390.72
ACC004600,CUS004154,INS000002,2945105517757525,Current,Active,2022-06-17,17007.92
ACC004601,CUS000073,INS000005,1565618222810733,Savings,Active,2021-10-01,14705.68
ACC004602,CUS004081,INS000001,6733391222462718,Savings,Active,2019-03-03,39410.0
ACC004603,CUS006678,INS000005,1100717917079536,Salary,Active,2021-07-24,38364.63
ACC004604,CUS004199,INS000003,8702889777976750,Salary,Active,2021-01-02,14130.39
ACC004605,CUS009328,INS000004,5675395274503635,Savings,Active,2020-08-26,2747.28
ACC004606,CUS000819,INS000005,3243845711637039,Savings,Active,2025-05-11,39654.98
ACC004607,CUS000918,INS000001,5483249236790821,Savings,Active,2018-09-02,52873.06
ACC004608,CUS001531,INS000005,1272939414627602,Current,Active,2021-03-27,40361.56
ACC004609,CUS004466,INS000005,8043066381778170,Current,Active,2023-10-06,127296.79
ACC004610,CUS006976,INS000001,3145189168679671,Savings,Closed,2021-04-14,49638.48
ACC004611,CUS007353,INS000003,3256292892371060,Savings,Active,2025-02-01,28628.77
ACC004612,CUS001050,INS000001,3949258391807320,Savings,Active,2021-06-16,8839.37
ACC004613,CUS008217,INS000001,9980714884660612,Savings,Active,2020-10-17,20545.98
ACC004614,CUS000928,INS000004,4056876094742306,Savings,Active,2025-03-11,17933.66
ACC004615,CUS001846,INS000005,5463960979525521,Savings,Active,2022-04-03,27815.65
ACC004616,CUS008157,INS000003,4278512590071097,Salary,Active,2023-02-06,6307.78
ACC004617,CUS004779,INS000005,2841736280532438,Savings,Active,2020-03-07,38501.66
ACC004618,CUS001928,INS000003,0046075719686176,Current,Active,2024-04-09,12129.22
ACC004619,CUS000686,INS000001,7043913246765817,Salary,Active,2026-01-02,30705.83
ACC004620,CUS006434,INS000005,9948995454879253,Savings,Active,2021-05-09,13519.03
ACC004621,CUS006724,INS000002,1411247887495867,Savings,Closed,2020-03-12,19334.36
ACC004622,CUS008079,INS000005,2378114111518406,Salary,Active,2020-09-14,8886.96
ACC004623,CUS009874,INS000002,3508786878689535,Savings,Inactive,2022-04-23,9423.64
ACC004624,CUS000139,INS000002,5570593393093676,Salary,Active,2025-09-01,36239.87
ACC004625,CUS005339,INS000003,0783682940368346,Savings,Active,2026-01-26,55642.32
ACC004626,CUS008690,INS000004,9162730831209671,Savings,Active,2021-08-27,20882.06
ACC004627,CUS001049,INS000003,4527326194112363,Current,Active,2024-10-25,76801.76
ACC004628,CUS008598,INS000002,4834527062433653,Savings,Active,2021-01-30,60705.59
ACC004629,CUS005372,INS000003,3390296514621393,Current,Active,2024-01-29,27944.32
ACC004630,CUS001751,INS000001,6216958556390334,Savings,Closed,2024-06-17,8186.54
ACC004631,CUS007050,INS000001,8264524005735737,Savings,Active,2021-07-29,28224.9
ACC004632,CUS001617,INS000004,9527079515270982,Savings,Active,2021-08-10,31265.74
ACC004633,CUS009293,INS000003,3807735846775760,Savings,Active,2021-04-22,37564.89
ACC004634,CUS000480,INS000005,1886782651505893,Current,Active,2020-09-24,15401.72
ACC004635,CUS007326,INS000005,5093971147766845,Savings,Active,2019-11-06,10816.74
ACC004636,CUS001710,INS000005,4277221444387475,Current,Active,2025-09-11,4259.44
ACC004637,CUS007317,INS000003,1625471299328999,Salary,Active,2021-01-28,24731.46
ACC004638,CUS005263,INS000004,8149529247196041,Savings,Active,2020-06-30,20039.83
ACC004639,CUS005457,INS000005,7684151700069626,Salary,Inactive,2020-10-19,74038.24
ACC004640,CUS000453,INS000005,8550844101672221,Savings,Active,2023-12-04,8223.58
ACC004641,CUS004489,INS000002,6654878646581596,Salary,Active,2020-10-12,21255.7
ACC004642,CUS001370,INS000003,6849270562254707,Salary,Inactive,2023-03-30,7408.48
ACC004643,CUS006309,INS000004,5983525789066259,Savings,Active,2026-07-12,112711.41
ACC004644,CUS007564,INS000005,5821430866934174,Savings,Active,2024-09-23,15363.09
ACC004645,CUS000531,INS000002,2797925198627862,Current,Active,2021-10-01,5548.36
ACC004646,CUS006939,INS000003,9158147457374427,Salary,Active,2019-07-15,23174.55
ACC004647,CUS001552,INS000003,5131010100716313,Savings,Active,2022-04-16,26388.32
ACC004648,CUS006658,INS000004,1135677711332042,Savings,Active,2025-08-22,11636.37
ACC004649,CUS000405,INS000004,8703966332662052,Savings,Inactive,2020-09-07,21563.15
ACC004650,CUS008714,INS000005,5622965153972806,Current,Active,2021-01-30,7964.65
ACC004651,CUS000618,INS000002,1591686612855029,Savings,Inactive,2019-11-19,12623.59
ACC004652,CUS002065,INS000001,4062898240425149,Savings,Active,2018-11-16,12604.93
ACC004653,CUS009929,INS000005,7463497535374952,Savings,Active,2022-05-11,324471.42
ACC004654,CUS003762,INS000001,5256088470711763,Salary,Active,2018-11-16,67285.32
ACC004655,CUS009727,INS000005,3661815159472841,Savings,Active,2026-06-01,22032.17
ACC004656,CUS009226,INS000001,2958553001983637,Salary,Active,2021-02-03,18636.67
ACC004657,CUS004880,INS000002,6005894551609117,Savings,Active,2020-10-13,74565.37
ACC004658,CUS001793,INS000001,9493823287159554,Savings,Inactive,2020-02-26,70233.5
ACC004659,CUS006157,INS000003,7175847019788110,Savings,Active,2021-07-28,15595.39
ACC004660,CUS002237,INS000004,9090433706197872,Savings,Closed,2024-07-28,227497.38
ACC004661,CUS007600,INS000002,8217477933676117,Current,Active,2024-01-01,15593.71
ACC004662,CUS006288,INS000001,9616766715718718,Current,Active,2024-09-13,16750.68
ACC004663,CUS007593,INS000002,2017883758754596,Current,Active,2024-09-24,38680.44
ACC004664,CUS001741,INS000002,1902279346748851,Salary,Active,2023-02-06,25274.77
ACC004665,CUS008520,INS000002,8851363621379693,Savings,Active,2025-05-06,13105.15
ACC004666,CUS000695,INS000001,1177355563693479,Salary,Active,2025-03-06,16522.76
ACC004667,CUS002929,INS000005,4403336702613761,Savings,Active,2018-12-12,11859.43
ACC004668,CUS005087,INS000003,0352331907297010,Current,Closed,2018-08-31,23709.33
ACC004669,CUS008523,INS000002,3389480373610180,Savings,Active,2020-03-04,18613.13
ACC004670,CUS008967,INS000005,1962260819598518,Savings,Inactive,2022-04-13,34534.47
ACC004671,CUS007094,INS000001,6766749513498598,Savings,Active,2019-04-05,28562.26
ACC004672,CUS009473,INS000001,2732377683268862,Salary,Active,2022-11-12,9171.98
ACC004673,CUS001056,INS000003,1946110650825726,Current,Inactive,2019-08-14,13571.31
ACC004674,CUS003026,INS000001,9677456589960335,Savings,Active,2020-12-05,66176.18
ACC004675,CUS009308,INS000005,6348379523369971,Salary,Inactive,2022-05-15,19783.04
ACC004676,CUS004285,INS000004,7450335717726691,Salary,Closed,2020-09-10,8036.25
ACC004677,CUS005198,INS000005,6462205615998037,Savings,Active,2023-07-28,16835.02
ACC004678,CUS009037,INS000005,5230393110264317,Salary,Active,2019-02-10,21891.01
ACC004679,CUS006584,INS000002,9582522299118400,Savings,Active,2019-05-25,191808.19
ACC004680,CUS000118,INS000003,2520743464818684,Current,Active,2022-05-11,15139.34
ACC004681,CUS007708,INS000002,2563799738805285,Savings,Active,2025-03-15,15833.57
ACC004682,CUS007718,INS000003,0965686518902472,Savings,Active,2024-08-07,27381.84
ACC004683,CUS009430,INS000005,3238877693998068,Current,Active,2025-09-02,42667.05
ACC004684,CUS007801,INS000003,2132551709159316,Savings,Active,2023-06-14,160884.16
ACC004685,CUS008404,INS000002,4937808507900894,Savings,Active,2024-03-29,17282.04
ACC004686,CUS004257,INS000004,1572219693810210,Current,Inactive,2021-08-09,18071.33
ACC004687,CUS001601,INS000005,2518582379185846,Savings,Active,2020-10-15,6747.21
ACC004688,CUS008224,INS000005,7842721798250753,Current,Inactive,2020-07-01,6210.17
ACC004689,CUS005942,INS000001,2081593734013357,Savings,Active,2023-07-01,22712.99
ACC004690,CUS005950,INS000002,4653652053905045,Savings,Inactive,2022-12-17,9123.12
ACC004691,CUS004717,INS000004,8047092889305997,Savings,Inactive,2022-06-12,4686.21
ACC004692,CUS000902,INS000001,5595121286982025,Salary,Active,2025-10-27,10521.91
ACC004693,CUS004341,INS000005,4200315078015616,Current,Active,2020-05-04,6455.8
ACC004694,CUS006006,INS000005,4131848032821427,Savings,Active,2020-09-18,20670.19
ACC004695,CUS004840,INS000001,7810846842516831,Current,Active,2025-11-25,6226.07
ACC004696,CUS007319,INS000002,0846564232454541,Savings,Active,2021-03-18,15015.56
ACC004697,CUS003345,INS000005,9135454227261832,Savings,Active,2021-06-05,35366.76
ACC004698,CUS004123,INS000003,8489359985101771,Savings,Active,2025-03-29,17705.93
ACC004699,CUS008843,INS000001,1467265793721877,Current,Active,2019-12-26,20173.5
ACC004700,CUS009807,INS000001,3595084936466960,Savings,Active,2022-05-02,6766.31
ACC004701,CUS005344,INS000003,1740966622346297,Current,Active,2025-10-22,40916.69
ACC004702,CUS004811,INS000005,9151430917788600,Salary,Active,2026-01-23,27954.25
ACC004703,CUS002154,INS000004,9391617861064954,Salary,Active,2023-03-09,19460.55
ACC004704,CUS008669,INS000003,4169238129042140,Savings,Active,2023-01-12,27100.19
ACC004705,CUS003016,INS000003,8017483836128132,Salary,Closed,2025-07-09,18697.16
ACC004706,CUS007845,INS000003,7480730463747534,Savings,Closed,2020-07-06,33884.19
ACC004707,CUS007370,INS000003,3576054015035394,Current,Active,2019-04-17,44936.08
ACC004708,CUS003082,INS000003,3384194956378074,Salary,Active,2019-04-25,15013.61
ACC004709,CUS007425,INS000002,5159865731799851,Current,Active,2019-11-04,13941.68
ACC004710,CUS006290,INS000002,4762122866516166,Savings,Active,2024-10-02,12501.9
ACC004711,CUS008176,INS000005,0193063603048210,Savings,Inactive,2021-08-08,10877.37
ACC004712,CUS003430,INS000001,2368991892775790,Current,Active,2025-07-22,9056.16
ACC004713,CUS004831,INS000004,6032099152159564,Salary,Active,2019-05-09,20949.72
